trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,weekday,customer_waiting_time,driver_waiting_time
1841654,0 days 00:18:31.258910740,4.881893990402106,28.407769515880833,0.9154216915881049,,2021,6,2,0 days 00:04:48.242177328,0 days 00:00:59.344766060
2450717,0 days 00:19:28.941891699,4.854946061499548,29.41646912719828,0.9425447450684837,,2021,6,3,0 days 00:04:48.166686454,0 days 00:01:00.570170802
2671369,0 days 00:19:08.813546911,4.851367523543172,29.2059080718538,0.8988852943939982,,2021,6,4,0 days 00:05:07.450969298,0 days 00:01:00.784413935
2815780,0 days 00:17:57.984504826,4.925150865834689,29.190794596879037,0.8678306188693721,,2021,6,5,0 days 00:05:26.317346564,0 days 00:01:00.034029349
1915551,0 days 00:17:22.302552111,5.266298696302006,30.42069231255134,0.8694457782643219,,2021,6,6,0 days 00:05:28.750417059,0 days 00:00:59.507756927
1945612,0 days 00:17:54.684159534,5.14478112799469,28.959316919303536,0.9265939252019415,,2021,7,0,0 days 00:05:31.443358544,0 days 00:00:57.590660434
2143153,0 days 00:18:28.746976534,4.925274992032766,28.264950430510563,0.914891078705067,,2021,7,1,0 days 00:05:07.709893149,0 days 00:00:57.989913171
1827621,0 days 00:18:26.528584974,4.895974679104695,27.808338561441335,0.9094087012569896,,2021,7,2,0 days 00:04:51.557532366,0 days 00:00:59.353428248
1918821,0 days 00:19:00.664265713,4.9668812531236615,28.44631700403528,0.9426283744028234,,2021,7,3,0 days 00:04:57.867649213,0 days 00:00:58.527419761
2128661,0 days 00:19:08.508448268,4.905454562750949,28.942348542111674,0.9278072694524864,,2021,7,4,0 days 00:05:14.513791625,0 days 00:00:59.030401096
2251597,0 days 00:17:48.433290237,4.94217370914955,29.882584414528882,0.9430070700929163,,2021,7,5,0 days 00:05:39.723094311,0 days 00:00:59.060873282
2284231,0 days 00:17:21.789109332,5.239756315801688,30.412462215949265,0.8955053363692201,,2021,7,6,0 days 00:05:49.963259619,0 days 00:00:58.831172890
1676741,0 days 00:19:03.297466334,5.169452162856397,30.577184955816055,1.0074466360636498,,2021,8,0,0 days 00:04:59.370987867,0 days 00:00:59.704990193
