trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,weekday
10054,0 days 00:21:26.774594648,4.6140700218818385,24.156492938134075,1.7275671374577282,0.7554207280684305,2020,6,1
13380,0 days 00:20:27.579970104,4.854662182361734,24.887445440956654,1.7873408071748882,0.6989536621823618,2020,6,2
13219,0 days 00:22:01.496709282,4.866066268250246,24.79172554656177,1.769871397231258,0.7093577426431651,2020,6,3
12385,0 days 00:21:45.077513120,4.850632216390795,24.051706903512315,1.668319741622931,0.7240209931368591,2020,6,4
7622,0 days 00:20:06.157832589,4.797978220939386,23.26647861453687,1.6058580425085278,0.8176331671477303,2020,6,5
6025,0 days 00:19:20.865560165,4.814356846473029,23.58994522821577,1.6298207468879669,0.8521161825726141,2020,6,6
14325,0 days 00:23:16.348156939,4.902644328097732,24.891004537521816,1.8868041884816753,0.6818150087260035,2020,7,0
10812,0 days 00:22:34.431412450,5.00819089900111,25.443535886052533,1.880681650018498,0.7010728819829819,2020,7,1
11773,0 days 00:21:42.651970778,4.906796058778561,25.13625838783658,1.838516945553385,0.7125626433364478,2020,7,2
11971,0 days 00:21:48.577896583,4.975900927240832,25.180421852810962,1.8342853562776713,0.7065408069501294,2020,7,3
12253,0 days 00:22:45.332245164,4.770705133436709,24.86430751652657,1.7915539051660818,0.7222720966293968,2020,7,4
11398,0 days 00:20:59.084927180,4.5088041761712585,22.924871030005267,1.6450324618354095,0.8344446394104229,2020,7,5
8531,0 days 00:20:40.306880787,4.904864611417184,24.338930957683743,1.7089239245106083,0.8159653030125424,2020,7,6
11514,0 days 00:21:28.534479763,4.586170748653813,23.92877800937989,2.022549939204447,0.654160152857391,2020,8,0
16009,0 days 00:22:26.328877506,4.761508526453869,24.348233493659816,2.0227222187519516,0.6415766131551003,2020,8,1
16639,0 days 00:22:28.970491015,4.444621671975479,23.8230987439149,2.032449666446301,0.6677684957028668,2020,8,2
13089,0 days 00:22:59.622583849,4.590828940331576,23.78317976927191,1.9983650393460157,0.6886698754679502,2020,8,3
13753,0 days 00:22:42.322111539,4.515567512542718,23.682385661310256,1.958467243510507,0.7292954264524104,2020,8,4
9818,0 days 00:22:55.442758199,4.186755958443674,21.583750254634346,1.7003126909757587,0.8853126909757588,2020,8,5
7165,0 days 00:22:56.739567341,4.4368876482903,22.329000697836708,1.836880669923238,0.8787159804605722,2020,8,6
12390,0 days 00:20:16.057304277,4.464495560936239,23.418103309120262,2.029747376916868,0.6555286521388216,2020,9,0
13248,0 days 00:23:30.161080917,4.510768417874396,23.860095863526574,2.0739666364734295,0.6855374396135265,2020,9,1
13691,0 days 00:21:55.532432432,4.39335256738003,23.546789861953105,2.0200146081367323,0.6703673946388138,2020,9,2
17560,0 days 00:22:53.751822323,4.434456719817767,23.569997722095675,2.0393861047835986,0.6959567198177676,2020,9,3
17633,0 days 00:22:22.128112062,4.393389099982986,23.03866386888221,2.0081256734531845,0.6985765326376681,2020,9,4
13081,0 days 00:21:55.156104273,4.216399357847259,21.583072395076833,1.8096590474734349,0.8777616390184236,2020,9,5
7517,0 days 00:21:59.068511374,4.469269655447652,22.246555806837833,1.8700651855793535,0.8669682054010909,2020,9,6
16963,0 days 00:21:16.675392052,4.43609561987856,23.539034958438958,2.0904539291398923,0.6359724105405883,2020,10,0
13970,0 days 00:22:25.301360057,4.514828919112384,23.874676449534714,2.1223679312813175,0.6496062992125984,2020,10,1
13394,0 days 00:22:03.656040017,4.4917388382858,23.743035687621322,2.1212453337315216,0.6734358668060325,2020,10,2
12447,0 days 00:22:07.539969470,4.589335582871375,23.78023941512011,2.0617779384590667,0.6894834096569454,2020,10,3
12863,0 days 00:22:32.328305993,4.293234859675037,22.99352561610822,1.9945199409158052,0.7152297286791572,2020,10,4
9813,0 days 00:22:05.191786405,4.3226434321818,22.03888209517987,1.8708957505350043,0.8531539794150617,2020,10,5
9155,0 days 00:23:06.162315674,4.511208083014746,22.39014746040415,1.9194309120699071,0.8157291097760786,2020,10,6
12528,0 days 00:21:53.851680370,4.6062851213282245,24.02637292464879,2.1005539591315454,0.6135057471264368,2020,11,0
16222,0 days 00:21:43.691221797,4.564209098754778,23.783081617556405,2.08034644310196,0.6566391320429047,2020,11,1
15920,0 days 00:21:44.599371859,4.475096105527638,23.5923209798995,2.0578467336683417,0.6639447236180904,2020,11,2
12775,0 days 00:21:15.082348336,4.383354990215264,22.874923679060668,1.9639851272015656,0.7261839530332681,2020,11,3
10824,0 days 00:22:18.404194382,4.504524205469328,23.24944937176645,1.9770352919438285,0.7250554323725056,2020,11,4
8279,0 days 00:19:08.348351250,4.335749486652977,21.78373716632444,1.8142601763498007,0.8778838023915931,2020,11,5
6582,0 days 00:19:49.609996961,4.662145244606503,22.603418413855973,1.8795396536007292,0.8281677301731997,2020,11,6
10756,0 days 00:19:10.182502789,4.810573633320937,23.826972852361475,1.7100000000000002,0.5783748605429527,2021,0,0
11822,0 days 00:19:55.084757232,4.736411774657419,24.404929791913382,1.5424632041955675,0.5641177465741837,2021,0,1
12209,0 days 00:20:18.655909574,4.634536817102138,24.0910099107216,1.4104111720861658,0.570398886067655,2021,0,2
12216,0 days 00:20:45.630075311,4.584282089063523,23.75298215455141,1.4376850032743942,0.5879174852652259,2021,0,3
12974,0 days 00:20:51.332665330,4.611625558809928,23.744145213503934,1.423638816093726,0.639509788808386,2021,0,4
9530,0 days 00:18:27.983315844,4.756691500524659,22.0089611752361,1.5002759706190978,0.8070304302203568,2021,0,5
7011,0 days 00:19:15.591499072,4.569719012979603,22.583607188703468,1.5857024675509914,0.7459706176009129,2021,0,6
7549,0 days 00:20:04.089415816,4.519589349582727,23.438153397801038,0.8040190753742219,0.6422042654656246,2021,1,0
9480,0 days 00:21:26.699261603,4.598039029535864,23.834870253164556,0.8247489451476793,0.6139240506329114,2021,1,1
11818,0 days 00:22:23.582670502,4.532572347266881,24.038450668471825,0.8057031646640717,0.5910475545777627,2021,1,2
10748,0 days 00:22:44.410122813,4.599243580200968,24.277998697432082,0.8594491998511351,0.5855973204317082,2021,1,3
11628,0 days 00:20:35.330839353,4.3024432404540764,23.269932060543518,0.8976711386308909,0.6454248366013072,2021,1,4
7969,0 days 00:19:15.261136905,4.444996862843519,22.184518760195758,1.0406826452503453,0.7879282218597063,2021,1,5
5380,0 days 00:18:12.354275092,4.577527881040893,22.1749219330855,1.1305594795539033,0.8189591078066915,2021,1,6
14443,0 days 00:21:01.160769923,4.697003392646957,24.31690438274597,0.6807242262687808,0.5743266634355744,2021,2,0
14561,0 days 00:20:24.820135979,4.592313714717395,24.054371265709772,0.7496518096284596,0.6215232470297369,2021,2,1
15395,0 days 00:20:25.301396557,4.440040922377395,23.61970769730432,0.7406495615459564,0.629165313413446,2021,2,2
12441,0 days 00:23:23.192830158,4.519355357286392,24.0059151193634,0.7943420946869223,0.636202877582188,2021,2,3
12290,0 days 00:22:30.255980471,4.4545288852725795,23.819133441822622,0.8189300244100897,0.6545972335231895,2021,2,4
8546,0 days 00:20:12.718581792,4.405067868008426,22.421632342616427,1.1329897027849287,0.8283407442078166,2021,2,5
6151,0 days 00:18:39.838887985,4.810022760526745,23.000791741180294,1.091716794017233,0.7584132661355877,2021,2,6
12229,0 days 00:21:39.576171395,4.654237468313026,24.571952735301334,0.7429282852236487,0.5826314498323657,2021,3,0
12651,0 days 00:23:48.496956762,4.6651727136194765,24.597548019919376,0.749904355386926,0.6211366690380207,2021,3,1
13328,0 days 00:22:41.096788715,4.500847088835534,24.13480942376951,0.7373236794717887,0.6400810324129652,2021,3,2
16590,0 days 00:22:58.943640747,4.478791440626884,24.040075949367086,0.8200192887281494,0.6453887884267631,2021,3,3
16167,0 days 00:22:49.447578400,4.581330488031174,24.073736623987138,0.8640489886806457,0.6493474361353374,2021,3,4
9255,0 days 00:21:23.570934629,4.528696920583469,23.20995137763371,1.0713527822798485,0.8055105348460292,2021,3,5
6721,0 days 00:21:11.976045231,4.724094628775481,23.588019639934537,1.0782428210087782,0.79065615235828,2021,3,6
14400,0 days 00:23:20.799513888,4.5058291666666666,23.989958333333334,0.8276055555555556,0.6708333333333333,2021,4,0
12319,0 days 00:23:10.512298076,4.584419189869307,24.264030359607112,0.8516259436642584,0.682685282896339,2021,4,1
12958,0 days 00:23:54.410634357,4.417418583114678,24.010229973761383,0.8694690538663375,0.6987189381077327,2021,4,2
12489,0 days 00:24:50.919208903,4.599608455440788,24.09826327167908,0.9265457602690368,0.698134358235247,2021,4,3
13160,0 days 00:25:34.754179331,4.319525075987841,23.912904255319155,0.9678411854103344,0.7209726443768997,2021,4,4
12656,0 days 00:22:03.731036662,4.594139538558786,22.969674462705438,1.128311472819216,0.7970922882427307,2021,4,5
10198,0 days 00:21:28.342910374,4.691510100019611,23.704909786232594,1.047828986075701,0.7644636203177093,2021,4,6
11515,0 days 00:25:25.975944420,4.461636126791142,23.52209639600521,0.9568006947459835,0.7617021276595745,2021,5,0
14869,0 days 00:24:56.165579393,4.556794000941556,23.56317842491089,0.9716746250588473,0.7705292891250253,2021,5,1
15400,0 days 00:25:41.029285714,4.41396038961039,23.56299415584416,1.0185681818181818,0.8187012987012987,2021,5,2
12827,0 days 00:26:06.690652529,4.4097403913619715,23.86173150385905,1.0586458252124424,0.8011226319482342,2021,5,3
12553,0 days 00:26:19.121325579,4.375989006611966,23.83026208874373,1.0965593881940572,0.8151836214450728,2021,5,4
11027,0 days 00:22:43.680420785,4.561644146186633,23.195716876757054,1.11374535231704,0.8444726580212206,2021,5,5
8546,0 days 00:24:30.979054528,4.859307278258835,23.873048209688744,1.1747215071378423,0.8395740697402293,2021,5,6
10403,0 days 00:24:56.453234643,4.6914053638373545,24.010883399019516,1.0551917716043449,0.801211189080073,2021,6,0
10875,0 days 00:24:06.807908045,4.734472643678161,24.239257011494256,1.0240422988505746,0.7767356321839081,2021,6,1
11752,0 days 00:23:15.924012933,4.668872532334922,24.167181756296802,1.0218694690265486,0.7809734513274337,2021,6,2
14929,0 days 00:25:53.241878223,4.678581954585036,24.39458168665014,1.0541697367539686,0.7891352401366468,2021,6,3
14964,0 days 00:24:27.683974873,4.6024258219727345,23.975420342154507,1.044713311948677,0.8207698476343224,2021,6,4
12862,0 days 00:24:01.715207588,4.858246773441145,23.946712797387654,1.1103218784014928,0.8204789301819313,2021,6,5
7906,0 days 00:23:51.228560586,5.2226777131292685,25.11439792562611,1.11727422210979,0.8033139387806729,2021,6,6
13881,0 days 00:23:12.240544629,4.84293638786831,24.47069015200634,1.1275354801527266,0.73748289028168,2021,7,0
14492,0 days 00:24:57.253243168,5.090816312448246,24.976081976262765,1.1079160916367652,0.7695970190449903,2021,7,1
11574,0 days 00:24:15.471142215,5.023392949714879,24.608014515292897,1.1389355451874892,0.7986867115949542,2021,7,2
11905,0 days 00:25:12.639479210,4.856757664846703,24.475371692566153,1.1290113397732044,0.7826963460730786,2021,7,3
11951,0 days 00:25:15.960254372,4.731988954899172,24.13756756756757,1.1361258472094384,0.8065433854907539,2021,7,4
10481,0 days 00:22:51.069077378,5.0799618357027,23.91295773304074,1.2751159240530485,0.8092739242438699,2021,7,5
9215,0 days 00:24:14.174389582,5.271185024416712,25.11704286489419,1.3009115572436245,0.824633749321758,2021,7,6
12122,0 days 00:27:00.194109882,4.866724962877413,24.304018313809607,1.308349282296651,0.8609965352252104,2021,8,0
13399,0 days 00:26:42.513993581,4.90126949772371,24.786629599223826,1.232565116799761,0.83483842077767,2021,8,1
