trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,hour,customer_waiting_time,driver_waiting_time
1211623,0 days 00:18:42.448293734,4.9477798069201375,22.89400739338886,0.666522301078801,,2019,5,21,0 days 00:02:45.286833179,0 days 00:01:58.900826852
1209688,0 days 00:18:39.036482134,4.998876036630933,23.59385668040025,0.6599819209581314,,2019,5,22,0 days 00:03:08.190581870,0 days 00:01:57.106446614
1087523,0 days 00:18:14.669258489,5.070174412862988,22.71884797838759,0.5950748535893035,,2019,5,23,0 days 00:03:03.105626072,0 days 00:01:57.245605244
789911,0 days 00:16:40.514402255,5.105556569031193,19.92620305325537,0.47278433899515265,,2019,6,0,0 days 00:02:26.979114557,0 days 00:01:57.735533230
554965,0 days 00:15:46.695425837,5.098185835142757,19.074194823096953,0.4195557197300731,,2019,6,1,0 days 00:02:15.437043290,0 days 00:01:57.454843677
396777,0 days 00:15:28.980807859,5.165057024474704,18.996794647875255,0.376872903419301,,2019,6,2,0 days 00:02:11.991757552,0 days 00:01:56.977462317
306143,0 days 00:15:55.453928392,5.706726281508969,20.412452840665964,0.416136217388606,,2019,6,3,0 days 00:02:21.088983010,0 days 00:01:56.917724546
289996,0 days 00:17:06.722254789,6.694639732961832,24.068854397991693,0.5980236968785777,,2019,6,4,0 days 00:02:40.959434507,0 days 00:01:55.671359910
342935,0 days 00:17:52.102835814,7.0566589353667615,24.962272471459602,0.7055557175558049,,2019,6,5,0 days 00:02:20.139876481,0 days 00:01:55.722106678
518483,0 days 00:18:10.221721830,6.066532599911665,23.080112790583307,0.6314805114150319,,2019,6,6,0 days 00:02:10.318724828,0 days 00:01:56.122239237
767230,0 days 00:18:33.728933957,4.97939500671246,20.867136399775816,0.5683121880009906,,2019,6,7,0 days 00:02:09.309722059,0 days 00:01:57.826454070
996688,0 days 00:19:16.200368620,4.372103948276694,20.20596779533817,0.5448809256256721,,2019,6,8,0 days 00:02:46.733611963,0 days 00:01:55.971247528
911233,0 days 00:19:01.573725929,4.415972710602008,20.225727788611707,0.5889638105731465,,2019,6,9,0 days 00:02:12.148638419,0 days 00:02:00.214987964
824483,0 days 00:19:06.364525405,4.608399952455053,21.023129124554412,0.6679443360263342,,2019,6,10,0 days 00:01:56.173140030,0 days 00:02:03.456977713
835900,0 days 00:19:26.415506639,4.6188146022251475,21.403391422418945,0.6971120708218687,,2019,6,11,0 days 00:01:59.839247319,0 days 00:02:02.269493420
861904,0 days 00:19:37.117076843,4.603042310976626,21.613561672761705,0.6954180163916166,,2019,6,12,0 days 00:02:09.915264989,0 days 00:02:00.597977369
894631,0 days 00:19:57.844075378,4.616134567212628,22.02067864851543,0.7030449649073193,,2019,6,13,0 days 00:02:20.345521768,0 days 00:01:58.942256443
934123,0 days 00:20:56.160967024,4.573748539539225,22.584555031832,0.7029292073956,,2019,6,14,0 days 00:02:21.976237519,0 days 00:01:59.523354896
978933,0 days 00:21:23.824021664,4.441157099617644,22.717240454658295,0.7052498076987903,,2019,6,15,0 days 00:02:24.371423155,0 days 00:01:59.794206525
1011944,0 days 00:21:22.260873131,4.318783618461101,22.052153538140445,0.678042450965666,,2019,6,16,0 days 00:02:18.920851879,0 days 00:02:00.595664242
1144746,0 days 00:20:36.479262648,4.13989877055696,20.937316260550382,0.6308781860779595,,2019,6,17,0 days 00:02:31.281360625,0 days 00:01:59.707497083
1214437,0 days 00:18:58.272315484,4.074204809306696,20.171232842872882,0.600176378025373,,2019,6,18,0 days 00:02:27.682772541,0 days 00:01:59.445374928
1204282,0 days 00:17:55.204348317,4.222196256358561,19.446444163410224,0.5638484922966548,,2019,6,19,0 days 00:02:12.272500359,0 days 00:02:00.467252762
1153939,0 days 00:18:08.319262110,4.6584659050435056,20.11397449951861,0.5864587729507366,,2019,6,20,0 days 00:02:15.452000680,0 days 00:02:01.789030138
1185611,0 days 00:18:16.325336893,4.8558064230173335,20.559252309568663,0.5951389368013623,,2019,6,21,0 days 00:02:20.584201670,0 days 00:02:00.983059628
1163800,0 days 00:18:08.859196597,4.953151313799625,20.90214440625538,0.5758858824540298,,2019,6,22,0 days 00:02:40.325360152,0 days 00:01:59.078825520
1020218,0 days 00:17:36.533474218,5.02039509889063,20.353726634895672,0.5157594651339225,,2019,6,23,0 days 00:02:35.005534524,0 days 00:01:58.647482686
780765,0 days 00:16:54.947703854,5.198878873924932,18.72248394843519,0.45168063373742423,,2019,7,0,0 days 00:02:40.431631142,0 days 00:01:50.369473050
552698,0 days 00:16:09.391801671,5.208770560052687,17.959504666201074,0.4012901258915357,,2019,7,1,0 days 00:02:25.635288142,0 days 00:01:49.450255837
398543,0 days 00:15:46.446019626,5.281894129366217,17.855430530708105,0.35059975962443196,,2019,7,2,0 days 00:02:21.774342593,0 days 00:01:48.426116066
