trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,hour
4216,0 days 00:20:58.386148007,3.1876091081593927,19.59951850094877,1.8972556925996205,1.1268975332068312,2022,5,10
4354,0 days 00:19:41.348874598,3.1497978870004597,19.501639871382636,1.9183670188332567,1.1309141019751952,2022,5,11
4318,0 days 00:21:25.284390921,3.276472904122279,19.763733209819357,1.9770912459471974,1.1213524779990736,2022,5,12
4075,0 days 00:22:48.485644171,3.3643533742331293,20.27990920245399,2.1256147239263807,1.1008588957055214,2022,5,13
4680,0 days 00:23:38.629914529,3.4355726495726495,20.614675213675216,2.08758547008547,1.0914529914529914,2022,5,14
4963,0 days 00:24:00.338706427,3.3259842836993756,20.327977030022165,2.105107797703002,1.1382228490832158,2022,5,15
4970,0 days 00:22:57.027162977,3.1529456740442656,20.559869215291755,2.273062374245473,1.1476861167002013,2022,5,16
5219,0 days 00:22:10.539375359,2.9211400651465795,19.21506227246599,2.083004406974516,1.1278022609695344,2022,5,17
5445,0 days 00:19:02.080257116,2.872936639118457,18.601783287419654,2.1355059687786966,1.1687786960514233,2022,5,18
4650,0 days 00:16:04.828817204,2.899901075268817,18.054178494623656,1.9919548387096775,1.1913978494623656,2022,5,19
3254,0 days 00:16:46.485556238,2.9759250153657035,17.85764290104487,2.049124154886294,1.2157344806392132,2022,5,20
2822,0 days 00:18:13.266477675,3.286640680368533,19.240598866052444,2.2367186392629343,1.175053153791637,2022,5,21
2291,0 days 00:17:25.743780008,3.6617328677433436,22.0358446093409,2.6549323439546044,1.105630728939328,2022,5,22
2119,0 days 00:18:45.823501651,3.3316375648890983,20.66955639452572,2.338598395469561,1.1038225578102878,2022,5,23
1334,0 days 00:18:05.701649175,3.565989505247377,21.44023988005997,2.292736131934033,1.0922038980509745,2022,6,0
830,0 days 00:18:56.534939759,3.7077349397590362,21.393120481927713,2.2454216867469876,1.1457831325301204,2022,6,1
570,0 days 00:15:14.908771929,3.428719298245614,23.65915789473684,2.2464736842105264,1.1,2022,6,2
403,0 days 00:21:47.833746898,3.4238957816377176,25.327717121588094,2.5489578163771713,1.0372208436724566,2022,6,3
385,0 days 00:15:14.348051948,4.443818181818181,30.4525974025974,3.2654025974025975,0.9844155844155844,2022,6,4
487,0 days 00:15:44.086242299,4.756139630390145,29.67630390143737,3.0297535934291577,1.0821355236139631,2022,6,5
1147,0 days 00:18:41.234524847,4.252964254577157,22.7995989537925,2.223121185701831,1.045335658238884,2022,6,6
2167,0 days 00:24:39.333179510,3.551430549146285,20.239967697277347,2.0288509460083066,1.0581449007844947,2022,6,7
